hhid.code,cluster.id,year,hh.size,age.head,sex.head,wealth.score,wealth.index,education,lat,long,dist.road,dist.pop,dist.market,elevation,hdds12,mdd10,mhdds9,forest.ha,forest.patches
919,15219003,2013,7,55,1,5,Rich,Primary,-7.66,31.58,26.1,35.3,34.5,807,6,4,5,5231.30535,1239
920,15219003,2013,4,24,1,4,Middle,Primary,-7.66,31.58,21.8,32.8,32.1,849,8,5,5,5231.30535,1239
921,15220002,2013,11,47,1,5,Rich,Primary,-7.82,31.78,25.1,25.6,24.8,840,9,7,6,9161.434682,1247
922,15220002,2013,7,28,1,4,Middle,Primary,-7.82,31.78,25.2,25.6,24.9,839,7,5,5,9161.434682,1247
923,15220002,2013,2,82,1,4,Middle,None,-7.82,31.78,24.9,25.3,24.6,842,6,4,4,9161.434682,1247
924,15220002,2013,4,60,1,4,Middle,None,-7.82,31.78,24.9,25.3,24.6,841,9,8,7,9161.434682,1247
925,15220002,2013,7,46,1,3,Middle,Primary,-7.82,31.78,25,25.5,24.7,839,6,5,4,9161.434682,1247
926,15220002,2013,2,84,1,4,Middle,Primary,-7.82,31.78,25.1,25.6,24.8,839,4,3,3,9161.434682,1247
927,15301004,2013,9,47,1,3,Middle,Primary,-7.54,31.12,8.7,73,72.7,1548,6,6,5,157.9821908,344
928,15301004,2013,8,34,1,5,Rich,Primary,-7.54,31.12,10,73.1,72.8,1575,8,7,5,157.9821908,344
929,15301004,2013,9,37,1,3,Middle,Primary,-7.54,31.12,9.7,72.6,72.4,1567,8,8,6,157.9821908,344
930,15301004,2013,3,71,1,5,Rich,Primary,-7.54,31.12,11.4,73.3,73,1617,6,5,4,157.9821908,344
931,15301004,2013,5,53,1,5,Rich,Primary,-7.54,31.12,11.4,73.1,72.9,1616,5,4,3,157.9821908,344
932,15301004,2013,16,73,1,5,Rich,Primary,-7.54,31.12,12,71.8,71.5,1607,9,7,6,157.9821908,344
933,15301004,2013,3,75,1,5,Rich,Primary,-7.54,31.12,11.3,73.2,72.9,1616,4,4,3,157.9821908,344
934,15306001,2013,11,42,1,5,Rich,Primary,-7.64,31.02,24.7,75.1,75,1660,7,5,4,8151.381972,1602
935,15306001,2013,7,36,1,5,Rich,Primary,-7.64,31.02,24.6,75.1,75,1660,8,7,5,8151.381972,1602
936,15306001,2013,10,37,1,5,Rich,None,-7.64,31.02,24.4,74.9,74.8,1646,9,6,6,8151.381972,1602
937,15306001,2013,10,70,1,4,Middle,Primary,-7.64,31.02,31.1,74.7,74.7,1715,4,4,3,8151.381972,1602
938,15306001,2013,7,48,1,4,Middle,Primary,-7.64,31.02,27.1,75.3,75.2,1686,6,5,4,8151.381972,1602
939,15306001,2013,7,31,1,4,Middle,Primary,-7.64,31.02,24.7,75.1,75,1662,5,4,3,8151.381972,1602
940,15408004,2013,8,39,1,5,Rich,Primary,-7.94,31.7,11.1,11.8,11.2,2026,9,7,6,5685.234035,954
941,15408004,2013,6,43,1,5,Rich,Primary,-7.94,31.7,11,11.4,10.8,2041,7,4,4,5685.234035,954
942,15408004,2013,8,47,1,5,Rich,Primary,-7.94,31.7,10.4,11,10.5,2020,9,7,6,5685.234035,954
943,15408004,2013,10,47,1,4,Middle,Primary,-7.94,31.7,10.3,10.7,10.1,2062,6,3,3,5685.234035,954
944,15408004,2013,9,66,1,4,Middle,None,-7.94,31.7,11.2,11.8,11.2,2034,8,6,6,5685.234035,954
945,15408004,2013,8,36,1,4,Middle,Primary,-7.94,31.7,11.3,11.9,11.3,2026,8,6,5,5685.234035,954
946,15408004,2013,6,34,1,5,Rich,Primary,-7.94,31.7,11.5,12.1,11.6,2030,7,6,5,5685.234035,954
947,16104002,2013,7,61,1,4,Middle,None,-3.65,30.67,0.2,125.6,135.2,1492,8,5,5,8557.250826,2034
948,16104002,2013,7,43,2,5,Rich,Primary,-3.65,30.67,0.3,123.8,133.3,1432,7,6,5,8557.250826,2034
949,16104002,2013,2,90,1,4,Middle,None,-3.65,30.67,0.5,123.9,133.3,1432,4,3,2,8557.250826,2034
950,16104002,2013,8,48,1,5,Rich,Primary,-3.65,30.67,0.3,123.7,133.4,1462,8,7,5,8557.250826,2034
951,16104002,2013,4,39,2,5,Rich,Primary,-3.65,30.67,0.8,123.7,133.5,1472,7,6,5,8557.250826,2034
952,16104002,2013,2,29,1,5,Rich,Secondary,-3.65,30.67,0.3,123.9,133.5,1458,8,6,5,8557.250826,2034
953,16105003,2013,8,38,1,5,Rich,Primary,-3.75,30.62,9.9,107.5,117.2,1342,4,2,2,9503.36175,2322
954,16105003,2013,7,36,1,5,Rich,Primary,-3.75,30.62,9.1,107.1,117,1331,5,4,3,9503.36175,2322
955,16105003,2013,10,50,1,5,Rich,Primary,-3.75,30.62,9.7,108.4,118.2,1339,7,4,4,9503.36175,2322
956,16105003,2013,5,34,1,5,Rich,None,-3.75,30.62,9.3,108.7,118.6,1337,7,4,4,9503.36175,2322
957,16105003,2013,10,57,1,5,Rich,Primary,-3.75,30.62,8.6,107.5,117.7,1328,6,4,4,9503.36175,2322
958,16105003,2013,4,24,1,5,Rich,None,-3.75,30.62,13.1,105,113.5,1253,7,5,5,9503.36175,2322
959,16105003,2013,4,57,2,5,Rich,None,-3.75,30.62,7.7,106.4,116.8,1306,8,5,5,9503.36175,2322
960,16105003,2013,10,62,1,4,Middle,Primary,-3.75,30.62,7.7,106.7,117.1,1309,8,6,6,9503.36175,2322
961,16119001,2013,8,41,1,4,Middle,Primary,-3.78,30.44,22,100.8,106.4,1235,9,8,6,4677.520642,2270
962,16119001,2013,10,43,1,3,Middle,Primary,-3.78,30.44,21.9,100.5,106.1,1226,8,7,5,4677.520642,2270
963,16119001,2013,10,53,1,5,Rich,Primary,-3.78,30.44,23.1,100.8,106,1250,5,4,4,4677.520642,2270
964,16119001,2013,8,42,1,5,Rich,Primary,-3.78,30.44,22.6,101.3,106.7,1222,6,3,5,4677.520642,2270
965,16119001,2013,8,44,1,5,Rich,Primary,-3.78,30.44,22.9,102,107.3,1210,6,4,4,4677.520642,2270
966,16119001,2013,7,51,2,4,Middle,None,-3.78,30.44,23.6,101.7,106.7,1236,5,3,4,4677.520642,2270
967,16202003,2013,7,57,1,5,Rich,Primary,-4.08,30.26,27.8,59.7,66.6,1280,9,6,6,12391.06381,2363
968,16202003,2013,4,66,1,5,Rich,Primary,-4.08,30.26,27.8,59.7,66.6,1224,7,5,5,12391.06381,2363
969,16202003,2013,16,28,1,5,Rich,Primary,-4.08,30.26,27.8,59.7,66.6,1224,8,5,5,12391.06381,2363
970,16202003,2013,9,32,1,5,Rich,Primary,-4.08,30.26,27.8,59.7,66.6,1254,9,6,7,12391.06381,2363
971,16202003,2013,9,37,1,5,Rich,Primary,-4.08,30.26,29.1,57.5,63.9,1253,9,7,7,12391.06381,2363
972,16204001,2013,11,40,1,5,Rich,Primary,-4.2,30.5,0,59.8,81.1,1215,7,3,4,18517.68924,1428
973,16204001,2013,5,50,1,5,Rich,Primary,-4.2,30.5,0,60,81.2,1217,8,6,7,18517.68924,1428
974,16204001,2013,7,59,1,5,Rich,Primary,-4.2,30.5,0.1,59.8,81,1217,7,6,5,18517.68924,1428
975,16204001,2013,6,41,1,5,Rich,Primary,-4.2,30.5,0.2,60.8,81.7,1229,7,5,4,18517.68924,1428
976,16204001,2013,4,29,1,5,Rich,Primary,-4.2,30.5,0.3,60.6,81.8,1226,5,3,3,18517.68924,1428
977,16204001,2013,6,53,2,5,Rich,Primary,-3.57,30.71,0.3,61.1,82,1228,5,5,4,18517.68924,1428
978,16204001,2013,2,71,1,5,Rich,None,-4.2,30.5,0.1,61.9,82.6,1233,11,7,8,18517.68924,1428
979,16204001,2013,8,68,1,4,Middle,Primary,-4.2,30.5,1,61.1,81.6,1234,9,6,6,18517.68924,1428
980,16206001,2013,4,57,2,5,Rich,None,-4.37,30.4,0.2,39.1,65.2,1268,8,5,5,13364.54669,1852
981,16206001,2013,16,29,1,4,Middle,Primary,-4.37,30.4,0.2,39.1,65.2,1267,11,7,8,13364.54669,1852
982,16206001,2013,9,36,1,5,Rich,Primary,-4.37,30.4,0,39.7,65.5,1256,8,5,6,13364.54669,1852
983,16206001,2013,6,39,1,5,Rich,Primary,-4.37,30.4,0.3,39.8,65.7,1260,9,5,6,13364.54669,1852
984,16206001,2013,6,59,1,5,Rich,None,-4.37,30.4,0.7,38.9,65.3,1269,7,6,5,13364.54669,1852
985,16206001,2013,7,40,1,5,Rich,Primary,-4.37,30.4,0,38.9,64.9,1265,11,9,8,13364.54669,1852
986,16206001,2013,1,47,1,5,Rich,Primary,-4.37,30.4,0.3,38.9,65,1271,7,6,5,13364.54669,1852
987,16221001,2013,4,74,1,4,Middle,None,-4.64,29.84,6.9,32.2,24.5,1087,8,5,5,1584.58378,1603
988,16221001,2013,5,44,1,5,Rich,Primary,-4.64,29.84,8.1,31.6,25.5,1077,10,7,7,1584.58378,1603
989,16221001,2013,7,79,1,4,Middle,Primary,-4.64,29.84,6.8,32,24.1,1102,9,5,6,1584.58378,1603
990,16221001,2013,6,50,1,4,Middle,Primary,-4.64,29.84,7.9,31,24.4,1069,7,4,4,1584.58378,1603
991,16221001,2013,11,54,1,5,Rich,Primary,-4.64,29.84,7.7,31.2,24.4,1058,8,5,5,1584.58378,1603
992,16221001,2013,2,81,1,5,Rich,None,-4.64,29.84,8,31,24.6,1063,4,3,3,1584.58378,1603
993,16221001,2013,4,49,1,4,Middle,None,-4.64,29.84,7.9,30.4,23.4,1041,7,6,5,1584.58378,1603
994,16221001,2013,2,84,1,4,Middle,None,-4.64,29.84,7.8,30.7,23.6,1064,5,4,3,1584.58378,1603
995,16227002,2013,6,52,2,5,Rich,Primary,-4.3,30.17,21,28.7,40,1384,5,4,3,2670.277813,1542
996,16227002,2013,6,49,1,5,Rich,Primary,-4.3,30.17,21,28.7,40,1384,8,7,6,2670.277813,1542
997,16227002,2013,9,46,1,4,Middle,Primary,-4.3,30.17,21,28.7,40,1350,11,8,8,2670.277813,1542
998,16227002,2013,9,51,1,5,Rich,Primary,-4.3,30.17,21,28.7,40,1343,9,7,7,2670.277813,1542
999,16227002,2013,10,59,1,5,Rich,Primary,-4.3,30.17,21,28.7,40,1384,7,5,5,2670.277813,1542
1000,16227002,2013,7,35,1,4,Middle,Primary,-4.3,30.17,21,28.7,40,1349,9,6,6,2670.277813,1542
1001,16227002,2013,3,45,2,4,Middle,Primary,-4.3,30.17,21,28.7,40,1384,4,3,3,2670.277813,1542
1002,16227002,2013,8,45,1,5,Rich,Primary,-4.3,30.17,21,28.7,40,1390,8,8,6,2670.277813,1542
1003,16303002,2013,5,34,1,4,Middle,Primary,-4.71,29.77,5,20.4,21.4,993,7,5,5,4045.092475,2147
1004,16303002,2013,2,72,2,3,Middle,None,-4.71,29.77,5,20.4,21.4,1001,7,7,5,4045.092475,2147
1006,16303002,2013,3,70,1,5,Rich,Primary,-4.71,29.77,5,20.4,21.4,1051,6,5,4,4045.092475,2147
1007,16303002,2013,9,53,1,5,Rich,Primary,-4.71,29.77,5,20.4,21.4,1013,6,4,4,4045.092475,2147
1008,16303002,2013,8,40,1,1,Bottom,Primary,-4.71,29.77,5,20.4,21.4,1003,8,6,6,4045.092475,2147
1009,16311001,2013,8,40,1,5,Rich,Primary,-6.02,29.79,99.57,127.87,127.6,862,7,5,5,15191.52177,212
1010,16311001,2013,14,37,1,5,Rich,Primary,-6.02,29.79,99.57,127.87,127.6,862,10,8,7,15191.52177,212
1011,16311001,2013,7,47,1,5,Rich,Primary,-6.02,29.79,99.57,127.87,127.6,862,8,4,5,15191.52177,212
1012,16311001,2013,7,30,1,5,Rich,Primary,-6.02,29.79,99.57,127.87,127.6,862,8,5,6,15191.52177,212
1013,17113001,2013,12,56,1,5,Rich,None,-2.9,34.13,18.8,100.3,114,1351,8,6,5,0.991388392,6
1014,17113001,2013,5,42,2,5,Rich,None,-2.9,34.13,19.6,97.1,118.4,1363,3,2,2,0.991388392,6
1015,17113001,2013,8,38,1,4,Middle,Primary,-2.9,34.13,19.7,97.2,118.4,1360,8,5,6,0.991388392,6
1016,17113001,2013,9,39,1,5,Rich,Primary,-2.9,34.13,17.6,97,116.2,1349,7,6,5,0.991388392,6
1017,17113001,2013,10,71,1,5,Rich,Primary,-2.9,34.13,20.5,100.4,115.4,1354,5,4,4,0.991388392,6
1018,17113001,2013,2,33,1,5,Rich,Primary,-2.9,34.13,19.3,98.9,115.8,1355,8,6,6,0.991388392,6
1019,17113001,2013,11,72,2,5,Rich,None,-2.9,34.13,18.5,99.1,114.6,1347,8,7,6,0.991388392,6
1020,17201001,2013,11,39,1,5,Rich,Primary,-3.06,33.75,7.9,76.9,76.5,1294,6,4,3,2.251921514,8
1021,17201001,2013,7,54,1,5,Rich,None,-3.06,33.75,8.3,77.3,76.9,1291,7,7,5,2.251921514,8
1022,17201001,2013,9,43,1,4,Middle,Primary,-3.06,33.75,9.4,77.3,76.9,1285,9,6,6,2.251921514,8
1023,17201001,2013,3,49,1,5,Rich,Primary,-3.06,33.75,10.5,76,75.6,1272,4,4,3,2.251921514,8
1024,17201001,2013,8,64,1,5,Rich,Primary,-3.06,33.75,9.8,76.7,76.3,1280,5,3,3,2.251921514,8
1025,17201001,2013,8,41,1,5,Rich,Primary,-3.06,33.75,11.4,78.5,78.1,1263,8,6,5,2.251921514,8
1026,17201001,2013,21,63,1,4,Middle,Primary,-3.06,33.75,12.8,81.3,80.9,1261,7,6,5,2.251921514,8
1027,17201001,2013,11,50,1,5,Rich,Primary,-3.06,33.75,8.6,79.2,78.8,1275,3,2,2,2.251921514,8
1028,17211004,2013,9,43,1,5,Rich,Primary,-3.19,33.49,14,58.2,57.7,1232,8,6,5,0.81102195,5
1029,17211004,2013,20,49,1,5,Rich,Primary,-3.19,33.49,13.2,56.3,55.7,1221,9,6,6,0.81102195,5
1030,17211004,2013,7,64,2,4,Middle,None,-3.19,33.49,10.8,56.8,56.3,1226,7,6,5,0.81102195,5
1031,17211004,2013,3,59,2,4,Middle,None,-3.19,33.49,11.3,56.9,56.4,1230,10,8,7,0.81102195,5
1032,17211004,2013,11,55,2,5,Rich,None,-3.19,33.49,11.2,58.5,58,1242,7,4,5,0.81102195,5
1033,17211004,2013,15,53,1,4,Middle,None,-3.19,33.49,9.3,55.8,55.3,1230,10,6,7,0.81102195,5
1034,17302007,2013,8,44,1,4,Middle,Primary,-3.74,33.17,17.9,26.4,26.4,1226,6,4,4,3.14E-07,0
1036,17302007,2013,6,65,1,5,Rich,Primary,-3.74,33.17,17.4,26.8,26.8,1227,11,8,8,3.14E-07,0
1037,17302007,2013,6,39,1,4,Middle,Primary,-3.74,33.17,18.1,27.4,27.3,1223,7,4,4,3.14E-07,0
1038,17302007,2013,5,60,1,5,Rich,Primary,-3.74,33.17,18,27,27,1226,6,5,4,3.14E-07,0
1039,17302007,2013,3,64,2,4,Middle,None,-3.74,33.17,17.8,27,27,1226,6,5,4,3.14E-07,0
1040,17302007,2013,6,77,1,5,Rich,None,-3.74,33.17,17.3,27.4,27.4,1228,5,4,4,3.14E-07,0
1041,17308003,2013,4,39,1,5,Rich,None,-3.29,32.83,46.1,67.9,72.5,1194,10,7,7,6.035807288,12
1042,17308003,2013,8,48,1,4,Middle,Primary,-3.29,32.83,46.3,67.7,72.3,1197,8,5,6,6.035807288,12
1043,17308003,2013,8,42,1,5,Rich,Primary,-3.29,32.83,46.5,68,73.8,1217,10,8,7,6.035807288,12
1044,17308003,2013,8,38,1,5,Rich,Primary,-3.29,32.83,46.3,68.2,73.6,1214,11,9,8,6.035807288,12
1045,17308003,2013,12,61,1,3,Middle,Primary,-3.29,32.83,47.1,68.8,76.5,1201,8,6,5,6.035807288,12
1046,17308003,2013,7,39,1,5,Rich,Primary,-3.29,32.83,45.8,68.6,73.2,1200,10,9,7,6.035807288,12
1047,17402007,2013,9,55,1,4,Middle,Secondary,-3.35,32.43,38.8,53.1,110.1,1269,10,8,7,291.6896568,468
1048,17402007,2013,5,34,2,5,Rich,Secondary,-3.35,32.43,38.8,53.2,110.2,1271,11,7,8,291.6896568,468
1049,17402007,2013,11,58,1,5,Rich,None,-3.35,32.43,40.4,56.9,108,1231,8,8,6,291.6896568,468
1050,17402007,2013,5,41,1,5,Rich,Primary,-3.35,32.43,38.6,56.9,109.5,1240,5,3,3,291.6896568,468
1051,17402007,2013,2,78,1,5,Rich,Primary,-3.35,32.43,41,56.9,107.5,1226,7,5,5,291.6896568,468
1052,17402007,2013,5,51,1,5,Rich,Primary,-3.35,32.43,41.3,54.1,107.6,1237,9,5,6,291.6896568,468
1053,17421001,2013,13,75,1,5,Rich,None,-4.09,32.24,39.1,45.8,136.6,1151,5,6,4,2530.754149,1579
1054,17421001,2013,4,49,1,5,Rich,Primary,-4.09,32.24,37.7,46.5,138.2,1200,7,6,5,2530.754149,1579
1055,17421001,2013,8,52,2,5,Rich,None,-3.24,32.46,40.1,48.6,139.9,1157,10,9,8,2530.754149,1579
1056,17421001,2013,8,73,1,4,Middle,Primary,-4.09,32.24,40.8,50.3,141.8,1144,7,6,5,2530.754149,1579
1057,17421001,2013,6,73,2,5,Rich,None,-4.09,32.24,39.1,48.2,139.8,1187,5,5,4,2530.754149,1579
1058,17423001,2013,3,60,1,5,Rich,None,-3.78,32.16,12.7,47.4,140.2,1170,8,5,5,528.4821834,249
1059,17423001,2013,9,45,1,5,Rich,None,-3.78,32.16,12.8,47.9,140.7,1157,7,6,5,528.4821834,249
1060,17423001,2013,8,47,1,5,Rich,None,-3.78,32.16,13,46.7,139.6,1165,9,7,6,528.4821834,249
1061,17423001,2013,13,63,1,4,Middle,Primary,-3.78,32.16,12.1,47.6,140.2,1177,6,5,4,528.4821834,249
1062,17423001,2013,9,44,1,3,Middle,Primary,-3.78,32.16,12.9,49.2,141.8,1144,11,9,8,528.4821834,249
1063,17423001,2013,3,41,1,4,Middle,Primary,-3.78,32.16,12.6,49.1,141.6,1151,10,8,7,528.4821834,249
1064,17506011,2013,5,27,1,4,Middle,Primary,-3.44,31.84,0.1,73.4,154.8,1253,8,5,6,10709.38327,376
1065,17506011,2013,9,37,1,4,Middle,Primary,-3.44,31.84,2.9,70.4,151.7,1215,9,8,7,10709.38327,376
1066,17506011,2013,5,67,1,3,Middle,Primary,-3.44,31.84,2.8,70.5,152.5,1229,6,6,5,10709.38327,376
1067,17506011,2013,9,54,1,3,Middle,Primary,-3.44,31.84,0,73.3,154.6,1258,7,5,4,10709.38327,376
1068,17604003,2013,13,86,1,5,Rich,None,-3.58,34.19,29.6,86.7,86.8,1178,10,6,7,0,0
1069,17604003,2013,12,72,1,5,Rich,Primary,-3.58,34.19,28.7,85.8,85.8,1168,10,7,7,0,0
1070,17604003,2013,4,47,2,3,Middle,None,-3.58,34.19,30.6,86.2,86.3,1149,4,3,3,0,0
1071,17604003,2013,14,93,1,5,Rich,None,-3.58,34.19,31.2,86.2,86.3,1143,8,4,5,0,0
1072,17604003,2013,8,54,2,5,Rich,None,-3.58,34.19,31.6,86.2,86.3,1139,12,10,9,0,0
1073,17604003,2013,2,60,2,5,Rich,None,-3.58,34.19,31.6,86.1,86.2,1139,9,5,6,0,0
1074,17615002,2013,11,61,1,3,Middle,Primary,-3.2,34.1,30,93.8,93.6,1325,6,5,4,20.18167241,42
1075,17615002,2013,8,44,1,5,Rich,Primary,-3.2,34.1,29.9,93.9,93.7,1326,6,3,3,20.18167241,42
1076,17615002,2013,18,65,1,5,Rich,Primary,-3.2,34.1,30.2,94,93.8,1323,8,7,5,20.18167241,42
1077,17615002,2013,17,73,2,5,Rich,None,-3.2,34.1,29.5,93.8,93.6,1330,8,5,6,20.18167241,42
1078,17615002,2013,12,48,1,4,Middle,Primary,-3.2,34.1,28.4,94.6,94.4,1345,8,4,5,20.18167241,42
1079,17615002,2013,12,62,2,4,Middle,None,-3.2,34.1,27.2,95.6,95.4,1355,7,5,5,20.18167241,42
1080,17712001,2013,8,52,1,3,Middle,Primary,-3.64,33.4,4.6,3.6,3.3,1155,9,8,6,0.811296551,8
1081,17712001,2013,6,47,1,5,Rich,Primary,-3.64,33.4,5.1,4.3,4,1158,8,5,5,0.811296551,8
1082,17712001,2013,11,54,1,5,Rich,None,-3.64,33.4,4.8,3.9,3.7,1162,11,9,8,0.811296551,8
1083,17712001,2013,10,43,1,4,Middle,Primary,-3.64,33.4,4.4,3.6,3.4,1156,8,6,5,0.811296551,8
1084,17712001,2013,9,42,1,3,Middle,None,-3.64,33.4,4.3,3.9,3.7,1151,9,6,6,0.811296551,8
1085,17712001,2013,4,55,2,5,Rich,None,-3.64,33.4,4.4,3.7,3.5,1157,9,8,6,0.811296551,8
1086,17712001,2013,4,43,1,5,Rich,Primary,-3.64,33.4,4.6,3.9,3.7,1162,11,9,8,0.811296551,8
1087,17713001,2013,4,53,1,5,Rich,Secondary,-3.56,33.42,10.9,12,11.4,1164,7,5,4,0.810698718,6
1088,17713001,2013,2,61,1,4,Middle,None,-3.56,33.42,10.2,11.3,10.8,1162,7,6,5,0.810698718,6
1089,17713001,2013,6,45,1,5,Rich,Primary,-3.56,33.42,10.7,11.6,11,1173,7,4,4,0.810698718,6
1090,17713001,2013,13,60,1,5,Rich,Primary,-3.56,33.42,11.3,12.4,11.9,1160,6,5,4,0.810698718,6
1091,17713001,2013,1,67,1,5,Rich,None,-3.56,33.42,12,12.9,12.4,1168,3,2,2,0.810698718,6
1092,17810002,2013,7,62,2,3,Middle,None,-3.71,33.94,13.4,56.4,56.6,1106,8,5,5,0.630565144,1
1093,17810002,2013,6,44,2,5,Rich,Secondary,-3.71,33.94,13.1,56.6,56.8,1106,12,9,9,0.630565144,1
1094,17810002,2013,4,66,2,4,Middle,None,-3.71,33.94,13.2,56.6,56.8,1106,8,5,5,0.630565144,1
1096,17810002,2013,2,62,1,5,Rich,Primary,-3.71,33.94,13.9,59.1,59.2,1106,7,4,4,0.630565144,1
1097,17810002,2013,3,84,2,4,Middle,None,-3.71,33.94,13.1,57.2,57.4,1106,9,7,6,0.630565144,1
1098,17810002,2013,5,49,1,4,Middle,Primary,-3.71,33.94,13.5,59.8,60,1113,3,2,2,0.630565144,1
1099,17817001,2013,9,32,1,3,Middle,Primary,-3.84,33.7,27.7,38.3,38.7,1071,11,8,8,11.3485781,8
1100,17817001,2013,7,61,2,5,Rich,None,-3.84,33.7,27.8,38.5,38.9,1080,11,9,8,11.3485781,8
1101,17817001,2013,4,38,1,5,Rich,Primary,-3.84,33.7,21.2,36.8,37.2,1111,9,6,6,11.3485781,8
1102,17817001,2013,12,64,1,3,Middle,Primary,-3.84,33.7,21.3,37,37.4,1111,10,7,7,11.3485781,8
1103,17817001,2013,5,45,2,3,Middle,Primary,-3.84,33.7,20.5,36.9,37.3,1120,10,7,7,11.3485781,8
1104,17817001,2013,9,44,1,2,Bottom,Primary,-3.84,33.7,20.4,35.1,35.5,1117,6,5,5,11.3485781,8
1105,17817001,2013,12,64,1,4,Middle,Primary,-3.84,33.7,20.9,36.8,37.2,1116,9,6,6,11.3485781,8
1106,17817001,2013,4,38,1,3,Middle,Primary,-3.84,33.7,21.2,37.1,37.5,1113,9,8,6,11.3485781,8
1107,18109001,2013,8,49,1,4,Middle,Primary,-1.5,31.08,5.6,80.1,79.3,1529,4,4,3,6461.888922,1939
1108,18109001,2013,6,42,1,4,Middle,Primary,-1.5,31.08,5.6,80.1,79.3,1467,6,6,5,6461.888922,1939
1109,18109001,2013,5,28,1,5,Rich,Primary,-1.5,31.08,5.6,80.1,79.3,1488,6,4,5,6461.888922,1939
1110,18109001,2013,4,33,1,3,Middle,Primary,-1.5,31.08,5.6,80.1,79.3,1547,6,5,5,6461.888922,1939
1111,18109001,2013,5,55,2,2,Bottom,Primary,-1.5,31.08,5.6,80.1,79.3,1545,3,2,2,6461.888922,1939
1112,18109001,2013,7,44,1,3,Middle,Primary,-1.5,31.08,5.6,80.1,79.3,1541,9,6,6,6461.888922,1939
1113,18109001,2013,5,76,1,4,Middle,Primary,-1.5,31.08,5.6,80.1,79.3,1547,8,6,5,6461.888922,1939
1114,18109001,2013,5,38,1,4,Middle,None,-1.5,31.08,5.6,80.1,79.3,1452,6,3,4,6461.888922,1939
1115,18118003,2013,7,45,1,1,Bottom,Primary,-1.81,30.94,17.5,108.5,68.4,1659,6,4,4,3371.509377,1970
1116,18118003,2013,3,36,2,4,Middle,Primary,-1.81,30.94,18.9,110.2,65.1,1366,9,6,6,3371.509377,1970
1117,18118003,2013,9,49,1,3,Middle,Primary,-1.81,30.94,19.1,110.4,64.9,1388,11,8,8,3371.509377,1970
1118,18118003,2013,9,44,1,4,Middle,Primary,-1.81,30.94,17.3,108.6,65.9,1378,10,7,7,3371.509377,1970
1119,18118003,2013,6,55,1,4,Middle,Primary,-1.81,30.94,18.8,112,62.6,1370,9,6,6,3371.509377,1970
1120,18118003,2013,7,40,2,4,Middle,Primary,-1.81,30.94,20.1,111,67.4,1372,9,7,6,3371.509377,1970
1121,18127001,2013,6,28,2,2,Bottom,Primary,-1.06,30.7,66.5,122.8,121.8,1421,3,3,2,12209.58654,1244
1122,18127001,2013,7,41,2,3,Middle,Primary,-1.06,30.7,66.5,122.8,121.8,1252,7,6,5,12209.58654,1244
1123,18127001,2013,6,44,1,4,Middle,Primary,-1.06,30.7,66.5,122.8,121.8,1281,9,6,6,12209.58654,1244
1124,18127001,2013,5,26,1,3,Middle,None,-1.06,30.7,66.5,122.8,121.8,1306,5,3,4,12209.58654,1244
1125,18127001,2013,15,40,1,4,Middle,Primary,-1.06,30.7,66.5,122.8,121.8,1280,11,6,8,12209.58654,1244
1127,18203003,2013,3,47,2,4,Middle,None,-1.21,31.46,2.3,30.2,29.3,1149,6,4,4,5481.610907,1744
1128,18203003,2013,4,63,2,5,Rich,Primary,-1.21,31.46,5.5,38.2,37.3,1150,8,6,6,5481.610907,1744
1129,18203003,2013,5,68,2,5,Rich,None,-1.21,31.46,4.4,38.9,37.9,1147,11,9,8,5481.610907,1744
1130,18203003,2013,5,60,2,5,Rich,Primary,-1.21,31.46,4.5,39,38.1,1153,12,9,9,5481.610907,1744
1131,18203003,2013,1,79,1,5,Rich,Primary,-1.21,31.46,3.7,37.7,36.8,1155,4,3,2,5481.610907,1744
1132,18203003,2013,7,74,1,5,Rich,Primary,-1.21,31.46,4.5,42.3,41.3,1156,7,4,4,5481.610907,1744
1133,18203003,2013,9,54,1,5,Rich,Primary,-1.21,31.46,3.4,40.4,39.5,1151,11,7,8,5481.610907,1744
1134,18203003,2013,3,80,2,5,Rich,None,-1.21,31.46,4.2,41.4,40.5,1154,4,3,3,5481.610907,1744
1135,18214005,2013,5,38,2,3,Middle,Primary,-1.21,31.67,7.6,17.3,16.4,1268,11,8,8,5367.305149,2288
1136,18214005,2013,4,28,1,3,Middle,Primary,-1.21,31.67,7.6,17.3,16.4,1210,9,5,6,5367.305149,2288
1137,18214005,2013,7,52,1,5,Rich,Primary,-1.21,31.67,7.6,17.3,16.4,1259,7,6,5,5367.305149,2288
1138,18214005,2013,3,37,1,5,Rich,Primary,-1.21,31.67,7.6,17.3,16.4,1271,8,5,5,5367.305149,2288
1139,18231002,2013,4,78,1,4,Middle,None,-1.34,31.68,5,17.2,16.3,1183,9,6,6,4784.43673,2136
1140,18231002,2013,6,36,1,5,Rich,Primary,-1.34,31.68,5.1,16.6,15.8,1214,9,7,6,4784.43673,2136
1141,18231002,2013,6,33,1,5,Rich,Primary,-1.34,31.68,4.5,16.7,15.9,1208,11,8,8,4784.43673,2136
1142,18231002,2013,5,42,1,5,Rich,Primary,-1.34,31.68,5.8,16.9,16.1,1242,10,8,7,4784.43673,2136
1143,18231002,2013,5,38,1,4,Middle,Primary,-1.34,31.68,7.4,17.1,16.3,1252,10,7,7,4784.43673,2136
